Unnamed: 0,TotalT,Temp,LSR,CA,Size,IsoT,HeatT,Ramp,F_X,Ro,logRo,P,logP,H,logH,Acetyl,acetic,fenton,formic,malic,none,oxalic,phosphoric,sulfuric,acacia,aspen,basswood,beech,birch,carob,eucalyptus,maple,meranti,mixed,oak,olive,paulownia,poplar,vine,willow,Yield
445,30,425.15,20,0.20391725,0.42,30,0,0,15.45454545,1019.044916,6.92662111,70.51770103,4.255863757,99.27358424,4.597879516,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,84.50588238
446,7,433.15,9,0.152937938,0.84,3,4,67.5,16.59090909,175.2842424,5.166408899,13.59243003,2.609513023,19.99432755,2.995448611,3.695454545,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.43576453
447,41.42857143,483.15,15,0,0.59,15,26.42857143,7,15,25995.46347,10.16567732,2510.037946,7.82805315,4701.022412,8.455535298,2.573478261,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32.2
448,35.36009226,373.65,8,0.203935964,8,25.92259226,9.4375,8,18.86363636,26.81638769,3.289013182,0.455009081,-0.787437902,0.461543686,-0.773178568,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,82.97385929
449,60.03479583,443.15,6,0,5,60.03479583,55,2.636363636,21.59090909,6909.738252,8.840687036,597.526779,6.392799101,926.4911926,6.83140454,3.695454545,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.18283412
450,65,403.15,10,1.223503502,0.5,30,35,3,19.77272727,229.3147896,5.435095687,10.14446741,2.316928474,12.54317906,2.529177016,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,69.79310345
451,70,393.15,5,0,0.177,60,10,9.5,12.16,232.8225943,5.450276766,7.82251592,2.057006232,9.074503343,2.205468651,2.128411429,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,47.45065789
452,62.5299986,433.15,10,0.137136588,0.5,60.0299986,2.5,54,20.909,3507.43761,8.162641024,271.9845186,5.605745148,400.0864849,5.991680736,4.269325153,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12.17267445
453,0,403.15,8,0.405231539,0.5,0,0,103.2011467,33.20454545,0,0,0,0,0,0,3.08,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
454,615.58,373.73,10,2.039172504,0.5,540,75.58,1,19.77272727,561.6569046,6.330891173,9.560789943,2.257670354,9.703715695,2.272508873,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,94.57471264
455,40.625,463.15,8,0,8,20,20.625,8,18.86363636,8932.28204,9.097427189,867.4904367,6.765604488,1484.34128,7.302726371,2.128411429,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,35.07277108
456,60.81913329,388.15,8,0.305903946,8,49.56913329,11.25,8,18.86363636,137.0461157,4.92031748,3.939601876,1.371079671,4.421223756,1.486416526,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,81.19818598
457,105.2,373.35,10,0.713710376,0.5,30,75.2,1,19.77272727,30.40955,3.414756704,0.509746926,-0.6738409,0.515944682,-0.661755725,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10.72183908
458,154.3296703,440.15,6,0,5,150.3296703,4,35.5,15.1,14117.96764,9.555203566,1186.031312,7.078367981,1810.618462,7.501423757,4.269325153,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,54.08978763
459,315,413.15,5.666666667,0,2,300,15,0,19.31818182,4517.196701,8.415646881,251.2494481,5.526446263,330.0991733,5.799393135,3.439166667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,55.95999416
460,16,433.15,9,0.152937938,0.84,12,4,67.5,16.59090909,701.1369698,6.55270326,54.36972013,3.995807384,79.97731019,4.381742972,3.695454545,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.76416142
461,123.908085,388.15,8,0.101967982,8,112.658085,11.25,8,18.86363636,311.4711097,5.741306588,8.953717235,2.19206878,10.04832178,2.307405634,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,82.50896245
462,35,393.15,4,0,4,15,20,2,19.48,58.20564857,4.063982404,1.95562898,0.670711871,2.268625836,0.81917429,4.041182796,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.751353369
463,12,413.15,20,0.1,0.25,10,2,57.5,20.90909091,150.5732234,5.0144495,8.374981605,2.125248881,11.00330578,2.398195753,4.041182796,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,80.7
464,28,433.15,9,0.152937938,0.84,24,4,67.5,16.59090909,1402.27394,7.245850441,108.7394403,4.688954564,159.9546204,5.074890152,3.695454545,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.7115883
465,64.875,433.15,8,0,8,48,16.875,8,18.86363636,2804.547879,7.938997621,217.4788805,5.382101745,319.9092407,5.768037333,2.128411429,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.301204819
466,70,453.15,8,0,8,65,5,31,16.89772727,14736.99213,9.598116083,1372.655686,7.2245026,2238.258256,7.713453278,2.879853118,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,78.46133154
467,115,413.15,20,0,1.625,114.6539352,0.346064815,28.89632107,18.6,1726.381259,7.453782739,96.02245981,4.56458212,126.1572307,4.837528992,3.248888889,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10.1827957
468,108.9044529,408.15,8,0.203935964,8,95.15445285,13.75,8,18.86363636,1020.841684,6.928382747,50.91990838,3.930253974,64.92439706,4.173223471,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,70.43755211
469,80.66209532,433.15,6,0,5,59.56834532,21.09375,6.4,15.02,3480.464095,8.154920924,269.8928553,5.598025048,397.0096693,5.983960636,4.269325153,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27.89561064
470,14,448.15,9,0.152937938,0.84,10,4,75,16.59090909,1615.388648,7.387330856,145.5873881,4.980776512,231.5591668,5.444835421,3.695454545,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.05891623
471,44.59588985,408.15,8,0.305903946,8,30.84588985,13.75,8,18.86363636,330.9227179,5.801884867,16.50653057,2.803756095,21.04631723,3.046725591,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,76.21363284
472,97,393.15,5,0.1,3,67,30,3.166666667,16.93181818,259.9852303,5.560624823,8.735142777,2.167354289,10.1331954,2.315816708,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,31.30201342
473,29.54697337,433.15,6,0,0.595,29.54697337,0,0,15.1,1726.372948,7.453777925,133.8717227,4.896882049,196.9239545,5.282817637,4.269325153,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38.00189566
474,110.8640227,448.15,20,0.101958625,0.5,65.86402266,45,3.333333333,16.99431818,10639.59945,9.272338117,958.8971031,6.865783773,1525.141821,7.329842682,3.695454545,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.82756924
475,73,443.15,4,0,3,19,54,2.407037776,19.9,2186.815579,7.690201691,189.1071444,5.242313756,293.2188311,5.680919194,2.879853118,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4951362
476,201.1131594,388.15,8,0.203935964,8,189.8631594,11.25,8,18.86363636,524.9236122,6.263252752,15.0897385,2.714014943,16.93448029,2.829351797,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,72.33515294
477,435.58,373.73,10,2.039172504,0.5,360,75.58,1,19.77272727,374.4379364,5.925426065,6.373859962,1.852205246,6.469143797,1.867043765,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,91.03448276
478,10,453.15,20,1,7.9,10,0,0,18.75,2267.229559,7.726313907,211.1777979,5.352700423,344.347424,5.841651101,2.128411429,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,37.33333333
479,30,458.15,3.333333333,0,1,20,10,16,23.86363636,6364.202051,8.758444138,607.6831208,6.409653563,1015.31349,6.922952701,4.041182796,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.422857143
480,34.59235453,388.15,8,0.407871928,8,23.34235453,11.25,8,18.86363636,64.53570613,4.167218654,1.855178366,0.617980846,2.081976535,0.7333177,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,82.51515518
481,144,403.15,20,0,1.625,143.8269676,0.173032407,28.89632107,18.6,1099.38836,7.002509268,48.63493283,3.884342055,60.13491359,4.096590598,3.248888889,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.129032258
482,60,443.15,4,0.045708819,0.42,60,0,0,25.02272727,6905.733407,8.840107274,597.1804559,6.392219339,925.9542035,6.830824777,3.439166667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,42.0897366
483,14.0647964,408.15,8,0.101967982,8,0.314796398,13.75,8,18.86363636,3.377217523,1.217052152,0.168456686,-1.78107662,0.214787283,-1.538107124,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,82.87168997
484,0,423.15,5,0.34065,3,0,0,3,34.9,0,0,0,0,0,0,3.508,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
485,175.6189654,398.15,8,0.101967982,8,163.1189654,12.5,8,18.86363636,888.3759652,6.789395038,34.45522054,3.539660526,41.28158522,3.720416522,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,78.45391081
486,60,383.15,10,0.407834501,0.425,60,0,0,15,118.1920287,4.772310664,2.869643067,1.054187655,3.112836555,1.135534386,3.27606383,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,68.53333333
487,30,443.15,10,0.832611736,0.84,30,0,0,19.96590909,3452.866703,8.146960094,298.5902279,5.699072158,462.9771018,6.137677597,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,35.88
488,117.1710031,388.15,8,0.101967982,8,105.9210031,11.25,8,18.86363636,292.8447823,5.679642715,8.418274739,2.130404907,9.447420689,2.245741761,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,82.93186494
489,95.03541076,448.15,20,0.101958625,0.5,50.03541076,45,3.333333333,16.99431818,8082.663455,8.997476733,728.4524767,6.590922389,1158.615803,7.054981298,3.695454545,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.85639688
490,164.0937615,373.65,8,0.407871928,8,154.6562615,9.4375,8,18.86363636,159.9887166,5.075103292,2.714620618,0.998652208,2.753606595,1.012911542,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,82.77934268
491,45.16528761,453.15,40,0,5,45.16528761,0,0,23.78409091,10240.00751,9.234057632,953.7905978,6.860444148,1555.255044,7.349394827,3.508,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17.11516842
492,100,413.15,9,0.132546213,0.5,100,0,0,14.64,1505.732234,7.317034593,83.74981605,4.427833974,110.0330578,4.700780846,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,58.43771646
493,10,473.15,8,8.51E-06,0.509,10,0,0,21.375,8797.704463,9.08224611,864.1878335,6.761790145,1548.507806,7.34504704,3.439166667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,39.28293461
494,530.8973036,373.65,8,0.305903946,8,521.4598036,9.4375,8,18.86363636,539.4394248,6.290530498,9.152979133,2.214079415,9.284429486,2.228338748,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,84.95536368
495,7,433.15,20,0.2,0.25,5,2,67.5,20.90909091,292.1404041,5.677234523,22.65405005,3.120338646,33.32387924,3.506274234,4.041182796,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,35.2
496,120,403.15,8,0.405231539,0.5,118.95,1.05,100,33.20454545,909.2331408,6.812601542,40.22281326,3.694434329,49.73370496,3.906682871,3.08,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,33.7303217
497,30,425.15,20,0.407834501,0.42,30,0,0,15.45454545,1019.044916,6.92662111,70.51770103,4.255863757,99.27358424,4.597879516,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,59.52941178
498,64.63605442,398.15,8,0.407871928,8,52.13605442,12.5,8,18.86363636,283.9425665,5.648771987,11.0125714,2.399037475,13.19441286,2.579793472,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.80602017
499,30.09864771,423.15,6,0,5,30.09864771,55,2.272727273,21.59090909,892.7537193,6.794310753,59.81227759,4.091210951,83.2615844,4.421987271,3.695454545,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.428205406
500,60.23452463,493.15,40,0,5,60.23452463,0,0,23.78409091,205631.0674,12.23383891,19001.01104,9.852247469,37129.28494,10.52216129,3.508,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.234267312
501,59,423.15,5,0,3,29,30,4.166666667,16.93181818,860.1668125,6.757126338,57.62903592,4.054026537,80.22240637,4.384802857,2.128411429,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.953020134
502,120,433.15,4,0.611751751,3,120,0,0,12.95,7011.369698,8.855288353,543.6972013,6.298392477,799.7731019,6.684328065,3.439166667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60.54054054
503,12,453.15,1.53164557,0.050653942,6,11.5,0.5,310,17.04545455,2607.313993,7.866075849,242.8544676,5.492462365,395.9995376,5.981413044,2.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,74.14348058
504,29.80488179,433.15,10,0.111074086,0.5,27.30488179,2.5,54,20.909,1595.37184,7.374862116,123.7132317,4.81796624,181.9809167,5.203901828,4.269325153,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,83.53729109
505,90,403.15,9,0.132546213,0.5,90,0,0,14.64,687.9443688,6.533707975,30.43340222,3.415540762,37.62953717,3.627789305,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25.68330062
506,40,443.15,10,1.748484647,0.178,10,30,4.833333333,19.77272727,1150.955568,7.048347805,99.53007598,4.60045987,154.3257006,5.039065308,4.041182796,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,59.4
507,45,423.15,8,0.101958625,8,45,0,0,19.43,1334.741606,7.196492998,89.42436609,4.493393196,124.4830444,4.824169517,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23.86188181
508,90,403.15,5,0.405231539,4,90,0,0,16.375,687.9443688,6.533707975,30.43340222,3.415540762,37.62953717,3.627789305,3.27606383,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,69.83206107
509,60,423.15,4,0.611751751,3,60,0,0,12.95,1779.655474,7.484175071,119.2324881,4.781075269,165.9773925,5.111851589,3.439166667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14.67181467
510,100,433.15,6,0,4,60,40,3.375,11.932,3505.684849,8.162141172,271.8486007,5.605245296,399.8865509,5.991180884,2.128411429,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,65.16929266
511,25,433.15,4,0.821948239,20,20,5,27,19.33,1168.561616,7.063528884,90.61620022,4.506633007,133.295517,4.892568596,4.041182796,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,63.40403518
512,44,425.15,20,0.346659326,0.42,44,0,0,15.45454545,1494.59921,7.309613363,103.4259615,4.638856009,145.6012569,4.980871768,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,57.65294119
513,29.43225467,513.15,40,0,0.425,24.2058319,5.226422764,41.13712375,20.9,320654.3452,12.67811902,25196.56129,10.13446281,53331.29844,10.88427865,3.508,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.825428914
514,500,423.15,3.7,0,2,493,7,16.1,15.48,14622.83581,9.590339683,979.6936107,6.887239881,1363.780908,7.218016201,3.439166667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23.54651163
515,14,458.15,10,0.076468969,1,5,12,13.33333333,18.75,1591.050513,7.372149777,151.9207802,5.023359202,253.8283725,5.53665834,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,78.39084833
516,16.28099968,388.15,8,0.305903946,8,5.030999682,11.25,8,18.86363636,13.90944159,2.632567861,0.399848342,-0.916669948,0.448730366,-0.801333093,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,82.36748629
517,200.1729593,428.15,8,0,5,180.1729593,20,6.5,17.84090909,7500.544028,8.922730834,543.2368352,6.297545386,777.6086825,6.656223419,4.144342105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17.05443341
518,20,433.15,8.6,0.5,0.5,20,0,0,14.64,1168.561616,7.063528884,90.61620022,4.506633007,133.295517,4.892568596,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,83.42
519,4,473.15,1.53164557,0.050653942,6,3.5,0.5,350,17.04545455,3079.196562,8.032423985,302.4657417,5.711968021,541.9777321,6.295224916,2.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,75.83351135
520,60,453.15,4,0.023442288,0.42,60,0,0,25.02272727,13603.37735,9.518073376,1267.066787,7.144459892,2066.084544,7.63341057,3.439166667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17.13642144
521,120,463.15,4,0,10.35,60,60,2.75,20.47,26796.84612,10.19603948,2602.47131,7.864216776,4453.023841,8.401338659,3.439166667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.14997557
522,27.12095924,473.15,40,0,0.425,22.8668942,4.254065041,41.13712375,20.9,20117.61771,9.909351213,1976.129176,7.588895248,3540.956416,8.172152144,3.508,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,76.73347035
523,25,413.15,20,0,1.625,24.65393519,0.346064815,28.89632107,18.6,371.2222489,5.916800937,20.64762537,3.027600318,27.12747875,3.30054719,3.248888889,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.623655914
524,130,413.15,5,0.2,3,100,30,3.833333333,16.93181818,1505.732234,7.317034593,83.74981605,4.427833974,110.0330578,4.700780846,2.128411429,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,79.73154362
525,62.16593245,448.15,20,0.101958625,0.5,17.16593245,45,3.333333333,18.74431818,2772.965242,7.927672511,249.9143271,5.521118167,397.4929015,5.985177076,4.269325153,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.41827459
526,34,373.15,7.69,0,5,0,34,2.205882353,14.5,0,0,0,0,0,0,4.144342105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
528,34.29523854,408.15,8,0.101967982,8,20.54523854,13.75,8,18.86363636,220.4146553,5.395510569,10.99435321,2.397381796,14.01812721,2.640351293,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,81.57898251
529,65.79735585,448.15,20,0.101958625,0.5,20.79735585,45,3.333333333,20.10227273,3359.581255,8.119571619,302.7832718,5.713017275,481.5818391,6.177076184,4.269325153,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17.28251552
530,46.2414966,398.15,8,0.407871928,8,33.7414966,12.5,8,18.86363636,183.7624126,5.213643687,7.127133894,1.963909175,8.539181599,2.144665172,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,78.79125413
531,100,423.15,20,0.1086,2,95,5,25,12.386,2817.787834,7.9437074,188.7847729,5.240607598,262.7975381,5.571383919,2.128411429,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28.09623769
532,7.014388489,433.15,9,0.101958625,0.84,6,0,0,16.59,350.5684849,5.859556079,27.18486007,3.302660203,39.98865509,3.688595791,3.695454545,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.79124497
533,39.72355972,408.15,8,0.305903946,8,25.97355972,13.75,8,18.86363636,278.6510947,5.629960443,13.89920536,2.63183167,17.72190007,2.874801167,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.13792836
534,16.68392666,413.15,10,0.137136588,0.5,14.68392666,2,57.5,20.909,221.1006168,5.398617878,12.29776156,2.509417259,16.1571735,2.782364131,4.269325153,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18.61833878
536,45,388.15,10,0.407834501,0.5,15,30,3,19.77272727,41.47120594,3.724999354,1.19215375,0.175761545,1.337896226,0.291098399,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19.82528736
538,125,403.15,10,0.407834501,0.5,90,35,3,19.77272727,687.9443688,6.533707975,30.43340222,3.415540762,37.62953717,3.627789305,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,69.28735632
539,102,393.15,5,0.2,3,72,30,3.166666667,16.93181818,279.3871131,5.632598322,9.387019104,2.239327789,10.88940401,2.387790207,2.128411429,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34.25503356
540,70,423.15,9,0.132546213,0.5,70,0,0,14.64,2076.26472,7.638325751,139.1045695,4.935225949,193.6402912,5.266002269,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,65.63510159
541,7,433.15,20,0.1,0.25,5,2,67.5,20.90909091,292.1404041,5.677234523,22.65405005,3.120338646,33.32387924,3.506274234,4.041182796,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,36.6
542,14.95326252,473.15,10,0,0.5,11.15326252,3.8,46.05263158,20.909,9812.310744,9.191393075,963.8513773,6.87093711,1727.091407,7.454194005,4.269325153,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,89.43217666
543,330,388.15,10,0.407834501,0.5,300,30,3,19.77272727,829.4241188,6.720731627,23.843075,3.171493819,26.75792451,3.286830673,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,63.2183908
544,22.46153846,440.15,6,0,5,18.46153846,4,35.5,15.1,1733.7855,7.458062447,145.6529682,4.981226862,222.3566532,5.404282639,4.269325153,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.632751355
545,17,448.15,10,0.076468969,1,7,12,12.5,18.75,1130.772054,7.030655912,101.9111717,4.624101568,162.0914167,5.088160477,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,79.68354865
546,19.20898215,398.15,8,0.101967982,8,6.708982145,12.5,8,18.86363636,36.53835393,3.598362502,1.417121908,0.34862799,1.697886065,0.529383986,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,82.54112891
547,26.625,463.15,8,0,8,6,20.625,8,18.86363636,2679.684612,7.893454384,260.247131,5.561631683,445.3023841,6.098753566,2.128411429,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11.40819277
548,1.954318442,493.15,40,0,5,1.954318442,0,0,23.78409091,6671.731698,8.80563473,616.490734,6.424043292,1204.665377,7.093957112,3.508,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,26.57632509
549,0.123163145,448.15,6,0,5,0.123163145,0,0,15.1,19.89563463,2.990500343,1.79310006,0.583945999,2.851955524,1.048004908,4.269325153,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.58140063
550,45,403.15,8,0.254896563,8,45,0,0,19.43,343.9721844,5.840560795,15.21670111,2.722393582,18.81476859,2.934642124,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,39.30192299
551,50.87792266,433.15,6,0,5,29.78417266,21.09375,6.4,14.72,1740.232047,7.461773744,134.9464277,4.904877868,198.5048346,5.290813456,3.695454545,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.93970815
552,68.64661261,448.15,20,0.101958625,0.5,23.64661261,45,3.333333333,20.10227273,3819.846958,8.247965638,344.2648569,5.841411294,547.5589914,6.305470203,4.269325153,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,39.9366237
553,98.79331419,473.15,40,0,0.425,94.53924915,4.254065041,41.13712375,20.9,83172.83741,11.3286761,8169.96689,9.008220135,14639.47653,9.59147703,3.508,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16.24077421
554,175.6486812,398.15,8,0.305903946,8,163.1486812,12.5,8,18.86363636,888.5378031,6.789577194,34.46149734,3.539842682,41.2891056,3.720598678,2.128411429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,69.90090543
