TotalT,Temp,LSR,CA,Size,IsoT,HeatT,Ramp,F_X,Ro,logRo,P,logP,H,logH,Acetyl,acetic,fenton,formic,none,oxalic,sulfuric,acacia,aspen,beech,birch,eucalyptus,maple,mixed,oak,paulownia,poplar,salix,vine,Yield
15.37427819,388.15,8,0.203935964,8,4.124278187,11.25,8,18.86363636,11.402586,2.433840172,0.327784914,-1.115397637,0.367857081,-1.000060782,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,26.15071547
22.46153846,440.15,6,0,5,18.46153846,4,35.5,15.1,1733.7855,7.458062447,145.6529682,4.981226862,222.3566532,5.404282639,3.8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.779119593
13.05995356,398.15,8,0.305903946,8,0.559953562,12.5,8,18.86363636,3.049610354,1.11501383,0.118277623,-2.134720682,0.141711116,-1.953964686,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,29.68644628
25.98216234,408.15,8,0.101967982,8,12.23216234,13.75,8,18.86363636,131.2298147,4.876950097,6.545784954,1.878821324,8.346070427,2.121790821,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,68.70682895
124.0499584,433.15,6,0,5,120.0499584,4,33.75,14.7,7014.28867,8.855704586,543.9235532,6.29880871,800.1060632,6.684744298,3.8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15.86020992
45,423.15,8,0.407834501,8,45,0,0,19.43,1334.741606,7.196492998,89.42436609,4.493393196,124.4830444,4.824169517,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,61.70167967
103.6250133,398.15,8,0.101967982,8,91.12501332,12.5,8,18.86363636,496.2836264,6.207147591,19.24811394,2.957413079,23.06160412,3.138169075,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,79.43242608
167.8197279,398.15,8,0.407871928,8,155.3197279,12.5,8,18.86363636,845.8998798,6.740401007,32.80780667,3.490666495,39.3077811,3.671422492,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,68.58322207
88.60161414,408.15,8,0.203935964,8,74.85161414,13.75,8,18.86363636,803.0275575,6.688389032,40.05527035,3.690260259,51.07166056,3.933229756,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,73.45713592
120,433.15,4,0.611751751,3,120,0,0,12.95,7011.369698,8.855288353,543.6972013,6.298392477,799.7731019,6.684328065,3.71375,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,16.21621622
90,473.15,8,0,8,85,5,35,16.89772727,74780.48793,11.22231227,7345.596585,8.901856309,13162.31635,9.485113204,2.529022005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.207800942
18.06407862,408.15,8,0.203935964,8,4.314078615,13.75,8,18.86363636,46.28255587,3.834765127,2.308588629,0.836636355,2.943519137,1.079605851,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,63.37681743
199.9904371,428.15,8,0,5,174.9904371,25,5.2,16.70454545,7284.797245,8.893544886,527.6110888,6.268359438,755.2414288,6.627037471,4.056615385,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.219802929
8.033333333,443.15,5,0.0815669,0.38,7.7,0.333333,7.25,22.38636364,886.2357872,6.786983041,76.6381585,4.339095105,118.8307894,4.777700544,4.451428571,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,54.94416243
60,473.15,8,0,8,55,5,35,16.89772727,48387.37455,10.7869942,4753.033084,8.466538237,8516.792932,9.049795133,2.529022005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.468728986
90,433.15,4.5,0.165657201,4,90,0,0,17.2386,5258.527273,8.56760628,407.772901,6.010710404,599.8298264,6.396645992,3.71375,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.439133951
60,453.15,8,0,8,55,5,31,16.89772727,12469.76257,9.431061999,1161.477888,7.057448515,1893.910832,7.546399193,2.529022005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.468728986
155.5666441,388.15,8,0.407871928,8,144.3166441,11.25,8,18.86363636,398.9990179,5.988958955,11.4698419,2.439721147,12.87204623,2.555058001,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,77.38111427
124.6043579,398.15,8,0.101967982,8,112.1043579,12.5,8,18.86363636,610.5410056,6.414345459,23.67952964,3.164610947,28.37098429,3.345366943,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,79.92858344
98.79331419,473.15,40,0,0.425,94.53924915,4.254065041,41.13712375,20.9,83172.83741,11.3286761,8169.96689,9.008220135,14639.47653,9.59147703,3.515384615,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.2407742
19.99393495,408.15,8,0.101967982,8,6.243934955,13.75,8,18.86363636,66.98655592,4.204491941,3.341310746,1.206363169,4.26027054,1.449332665,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,47.0331726
135.5369728,398.15,8,0.101967982,8,123.0369728,12.5,8,18.86363636,670.0820423,6.507400156,25.98879917,3.257665644,31.13777277,3.438421641,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,79.50330573
48.7311828,433.15,6,0,5,44.7311828,4,33.75,15.1,2613.557163,7.86846747,202.6684908,5.311571594,298.1233068,5.697507182,3.8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.579519804
62.5,438.15,5,0,13.375,20,42.5,2,16.81818182,1640.099082,7.402511935,134.9103322,4.904610352,203.8086145,5.317181389,5.479512195,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.278698053
393.4158978,373.65,8,0.203935964,8,383.9783978,9.4375,8,18.86363636,397.2177426,5.9844846,6.739822012,1.908033517,6.836615851,1.922292851,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,82.32544067
9.4375,373.65,8,0.407871928,8,0,9.4375,8,18.86363636,0,0,0,0,0,0,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,15.69558625
92.9764904,408.15,8,0.203935964,8,79.2264904,13.75,8,18.86363636,849.9623664,6.745192074,42.39639356,3.747063301,54.05666227,3.990032798,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,73.09958064
150,413.15,6,0,4,120,30,3.833333333,11.932,1806.87868,7.49935615,100.4997793,4.610155531,132.0396693,4.883102403,1.595878788,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.351994636
73,443.15,4,0,3,19,54,2.407037776,19.9,2186.815579,7.690201691,189.1071444,5.242313756,293.2188311,5.680919194,2.529022005,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.276346768
35.92203811,398.15,8,0.203935964,8,23.42203811,12.5,8,18.86363636,127.5607387,4.848592633,4.947379889,1.598858121,5.927568633,1.779614118,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,73.66930362
90,433.15,4.5,0.331291962,4,90,0,0,17.2386,5258.527273,8.56760628,407.772901,6.010710404,599.8298264,6.396645992,3.71375,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.609594325
53.40082272,473.15,40,0,0.425,49.14675768,4.254065041,41.13712375,20.9,43237.86494,10.67447189,4247.203004,8.354015929,7610.41379,8.937272824,3.515384615,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,41.734053
155.3779584,398.15,8,0.305903946,8,142.8779584,12.5,8,18.86363636,778.139709,6.656906083,30.1797621,3.407171571,36.159061,3.587927567,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,72.5943262
123.908085,388.15,8,0.101967982,8,112.658085,11.25,8,18.86363636,311.4711097,5.741306588,8.953717235,2.19206878,10.04832178,2.307405634,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,80.71843773
69.17266187,433.15,9,0.101958625,0.84,4,0,0,16.59,233.7123233,5.454090971,18.12324004,2.897195095,26.6591034,3.283130683,4.451428571,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,35.76978417
100.1495643,438.15,8,0,5,70.14956431,30,4.666666667,16.70454545,5752.6118,8.657409257,473.1950513,6.159507674,714.8542755,6.572078711,4.056615385,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.425191093
90,413.15,6,0,4,60,30,3.833333333,11.932,903.4393401,6.806208969,50.24988963,3.91700835,66.01983466,4.189955222,1.595878788,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.25142474
42.5,408.15,5,0,13.375,15,27.5,2,16.81818182,160.9238959,5.080931557,8.026935185,2.082802785,10.23458101,2.325772281,5.479512195,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.045667787
30,403.15,8,0.101958625,8,30,0,0,19.43,229.3147896,5.435095687,10.14446741,2.316928474,12.54317906,2.529177016,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.579095119
30,403.15,8,0.407834501,8,30,0,0,19.43,229.3147896,5.435095687,10.14446741,2.316928474,12.54317906,2.529177016,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,60.76591963
38.35221265,373.65,8,0.101967982,8,28.91471265,9.4375,8,18.86363636,29.91167459,3.398248859,0.507528595,-0.678202225,0.514817458,-0.663942891,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,21.05325492
34,433.15,9,0.152937938,0.84,30,4,67.5,16.59090909,1752.842424,7.468993992,135.9243003,4.912098116,199.9432755,5.298033704,4.451428571,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,76.30532908
24.08221253,398.15,8,0.305903946,8,11.58221253,12.5,8,18.86363636,63.07886527,4.144385773,2.446482457,0.894651261,2.931186406,1.075407258,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,70.87070082
99.75416717,438.15,8,0,5,79.75416717,20,7,17.84090909,6540.236816,8.785728654,537.9830594,6.287827072,812.7293156,6.700398109,4.056615385,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.556803886
108.9044529,408.15,8,0.203935964,8,95.15445285,13.75,8,18.86363636,1020.841684,6.928382747,50.91990838,3.930253974,64.92439706,4.173223471,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,70.43755214
25.6856944,453.15,40,0,0.425,21.91780822,3.767886179,41.13712375,20.9,4969.270266,8.511028281,462.8554474,6.137414797,754.73408,6.626365475,3.515384615,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.972540517
20,473.15,8,8.51E-06,0.509,20,0,0,21.375,17595.40893,9.775393291,1728.375667,7.454937326,3097.015612,8.038194221,3.71375,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16.24327485
69.87110744,398.15,8,0.305903946,8,57.37110744,12.5,8,18.86363636,312.4536306,5.744456076,12.11835886,2.494721564,14.51928202,2.675477561,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,79.6172081
153.6774194,433.15,6,0,5,149.6774194,4,33.75,15.1,8745.364354,9.076279051,678.15995,6.519383175,997.5664496,6.905318763,3.8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16.40382927
10.40959721,373.65,8,0.203935964,8,0.97209721,9.4375,8,18.86363636,1.005614538,0.005598836,0.017062841,-4.070852248,0.017307888,-4.056592914,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,16.61295184
204.2150357,373.65,8,0.305903946,8,194.7775357,9.4375,8,18.86363636,201.4933483,5.30575637,3.418853587,1.229305286,3.467953394,1.24356462,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,78.90394889
45.49648272,408.15,8,0.407871928,8,31.74648272,13.75,8,18.86363636,340.5845121,5.830663295,16.98846394,2.832534522,21.66079661,3.075504019,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,76.77011263
168.0450502,398.15,8,0.203935964,8,155.5450502,12.5,8,18.86363636,847.1270266,6.741850656,32.85540095,3.492116144,39.3648049,3.67287214,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,74.52009301
2.533333333,443.15,3.9,0.0815669,0.38,2.2,0.333333,7.25,21.93181818,253.2102249,5.534220072,21.89661671,3.086332137,33.95165413,3.524937575,3.7,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,43.31606218
210.6587247,373.65,8,0.407871928,8,201.2212247,9.4375,8,18.86363636,208.1592118,5.338303228,3.531957128,1.261852145,3.58268127,1.276111478,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,78.30909866
28.2903455,408.15,8,0.203935964,8,14.5403455,13.75,8,18.86363636,155.992603,5.04980859,7.780960726,2.051679817,9.920956259,2.294649314,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,79.79709494
36.3359763,473.15,40,0,0.425,32.08191126,4.254065041,41.13712375,20.9,28224.71739,10.24795338,2772.479739,7.927497411,4967.909002,8.510754307,3.515384615,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,41.4648338
126.0281602,453.15,40,0,0.425,122.260274,3.767886179,41.13712375,20.9,27719.21071,10.22988098,2581.865543,7.856267495,4210.00104,8.345218174,3.515384615,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,48.97952419
38.87993906,513.15,40,0,0.425,33.6535163,5.226422764,41.13712375,20.9,445807.6993,13.00764297,35030.93342,10.46398676,74146.83074,11.21380261,3.515384615,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.512276498
33.82514571,433.15,6,0,5,29.82514571,4,33.75,14.7,1742.626024,7.463148464,135.1320688,4.906252587,198.7779108,5.292188176,3.8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.869408743
164.6088275,398.15,8,0.305903946,8,152.1088275,12.5,8,18.86363636,828.4127242,6.719511489,32.12957603,3.469776977,38.49517751,3.650532974,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,70.68757977
100.0904001,428.15,8,0,5,80.09040007,20,6.5,17.84090909,3334.138342,8.111969557,241.4793853,5.486784108,345.6622499,5.845462142,4.056615385,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.484754419
130,443.15,5,0.15,3,100,30,4.833333333,16.93181818,11509.55568,9.350932898,995.3007598,6.903044963,1543.257006,7.341650401,1.595878788,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,34.84563759
28.83008122,373.65,8,0.305903946,8,19.39258122,9.4375,8,18.86363636,20.06122578,2.998788887,0.340390362,-1.077662197,0.345278872,-1.063402863,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,37.81813431
55,423.15,4,0,4,20,35,2,19.48,593.2184914,6.385562782,39.74416271,3.68246298,55.3257975,4.013239301,5.479512195,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.256673511
97,393.15,5,0.1,3,67,30,3.166666667,16.93181818,259.9852303,5.560624823,8.735142777,2.167354289,10.1331954,2.315816708,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,19.48993289
65.51081109,408.15,8,0.407871928,8,51.76081109,13.75,8,18.86363636,555.303425,6.319514676,27.69871172,3.321385904,35.31668094,3.5643554,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,74.29052565
80,393.15,4,0,4,60,20,2,19.48,232.8225943,5.450276766,7.82251592,2.057006232,9.074503343,2.205468651,5.479512195,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.051334702
232.5448736,388.15,8,0.101967982,8,221.2948736,11.25,8,18.86363636,611.8243517,6.416445234,17.58783422,2.867207426,19.73797174,2.98254428,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,70.63667595
14.80345508,408.15,8,0.305903946,8,1.053455078,13.75,8,18.86363636,11.30173969,2.424956668,0.563734375,-0.573172104,0.718778089,-0.330202608,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,38.20068691
140,423.15,4,0,5,90,50,2.5,17.6,2669.483211,7.889640179,178.8487322,5.186540377,248.9660887,5.517316697,1.595878788,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.954545455
180,413.15,8,0,4,150,30,3.833333333,11.932,2258.59835,7.722499701,125.6247241,4.833299082,165.0495867,5.106245954,1.595878788,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.938652363
165,433.15,5.666666667,0,2,150,15,1.333333333,19.31818182,8764.212122,9.078431904,679.6215016,6.521536028,999.7163773,6.907471616,3.71375,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11.14665021
272.1582903,373.65,8,0.407871928,8,262.7207903,9.4375,8,18.86363636,271.7792455,5.604990139,4.611434849,1.528539056,4.677661892,1.542798389,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,78.75763695
60,433.15,6,0,0.42,60,0,0,24.88636364,3505.684849,8.162141172,271.8486007,5.605245296,399.8865509,5.991180884,1.595878788,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.396525825
100,433.15,4,0,4,60,40,2,19.48,3505.684849,8.162141172,271.8486007,5.605245296,399.8865509,5.991180884,5.479512195,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.028747433
44.59588985,408.15,8,0.305903946,8,30.84588985,13.75,8,18.86363636,330.9227179,5.801884867,16.50653057,2.803756095,21.04631723,3.046725591,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,76.21363286
67.70508538,388.15,8,0.305903946,8,56.45508538,11.25,8,18.86363636,156.0840315,5.050394526,4.486876116,1.501156717,5.035403043,1.616493571,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,79.34152972
100,423.15,3,0,2,95,5,25,12.386,2817.787834,7.9437074,188.7847729,5.240607598,262.7975381,5.571383919,1.595878788,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.297432585
20.44924459,398.15,8,0.305903946,8,7.949244594,12.5,8,18.86363636,43.29305194,3.767992159,1.679099515,0.518257647,2.011767408,0.699013643,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,61.0260789
59.90526442,438.15,8,0,5,39.90526442,20,7,17.84090909,3272.429376,8.093287917,269.181624,5.595386334,406.6518326,6.007957371,4.056615385,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.456861131
8,473.15,1.53164557,0.050653942,6,7.5,0.5,350,17.04545455,6598.278347,8.794564037,648.1408751,6.474108073,1161.380854,7.057364968,2.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,36.14352885
140.7142857,443.15,15,0,0.59,120,20.71428571,7,16.03409,13811.46681,9.533254455,1194.360912,7.085366519,1851.908407,7.523971958,2.575238095,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11.7873855
239.976662,418.15,8,0,5,219.976662,20,6,17.84090909,4648.820993,8.444368917,285.2553423,5.653384717,385.9053217,5.955592059,4.056615385,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.894039667
17.80414398,398.15,8,0.203935964,8,5.304143985,12.5,8,18.86363636,28.88734625,3.363403653,1.120381376,0.113669141,1.342354468,0.294425138,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,43.59313377
26,448.15,9,0.152937938,0.84,22,4,75,16.59090909,3553.855026,8.175788216,320.2922539,5.769233872,509.4301669,6.233292781,4.451428571,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,33.77398175
114.321939,388.15,8,0.305903946,8,103.071939,11.25,8,18.86363636,284.9678406,5.652376334,8.191839906,2.103138525,9.193303878,2.21847538,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,81.29912729
59.45521738,408.15,8,0.305903946,8,45.70521738,13.75,8,18.86363636,490.3374429,6.195093813,24.45818784,3.196965041,31.18491665,3.439934537,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,72.66369407
178.9074786,398.15,8,0.203935964,8,166.4074786,12.5,8,18.86363636,906.285815,6.809354725,35.14984517,3.559620213,42.11383083,3.74037621,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,74.21398588
110.3068284,408.15,8,0.101967982,8,96.55682838,13.75,8,18.86363636,1035.886733,6.943013086,51.67036021,3.944884314,65.88124546,4.18785381,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,74.53039448
50,413.15,8,0,2,30,20,2,19.48,451.7196701,6.113061788,25.12494481,3.22386117,33.00991733,3.496808042,5.479512195,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.250840021
19.02645503,448.15,6,0,5,15.02645503,4,37.5,15.1,2427.356487,7.794558079,218.766234,5.388003735,347.9513405,5.852062644,3.8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.292409577
90,443.15,4,0.099913408,10.35,30,60,2.416666667,20.47,3452.866703,8.146960094,298.5902279,5.699072158,462.9771018,6.137677597,3.71375,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.517342452
16.28099968,388.15,8,0.305903946,8,5.030999682,11.25,8,18.86363636,13.90944159,2.632567861,0.399848342,-0.916669948,0.448730366,-0.801333093,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,34.52549181
120,423.15,4,0.611751751,3,120,0,0,12.95,3559.310948,8.177322251,238.4649762,5.474222449,331.954785,5.80499877,3.71375,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.853281853
389.7217897,373.65,8,0.407871928,8,380.2842897,9.4375,8,18.86363636,393.3962639,5.974817409,6.674980783,1.898366325,6.770843405,1.912625659,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,80.1327294
51.40245256,398.15,8,0.203935964,8,38.90245256,12.5,8,18.86363636,211.8699304,5.355972551,8.217270012,2.106238039,9.845298535,2.286994035,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,78.60755912
80,483.15,8,8.51E-06,0.509,80,0,0,21.375,138642.4718,11.83965375,13386.86905,9.502029584,25072.11953,10.12951173,3.71375,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.711111111
110.7142857,443.15,15,0,0.59,90,20.71428571,7,16.03409,10358.60011,9.245572382,895.7706838,6.797684447,1388.931305,7.236289885,2.575238095,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11.03898007
160,433.15,6,0,4,120,40,3.375,11.932,7011.369698,8.855288353,543.6972013,6.298392477,799.7731019,6.684328065,1.595878788,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,33.74120013
60.28742359,438.15,8,0,5,30.28742359,30,4.666666667,16.70454545,2483.718781,7.817512224,204.3043189,5.319610642,308.641892,5.732181679,4.056615385,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.23044028
218.1923217,373.65,8,0.101967982,8,208.7548217,9.4375,8,18.86363636,215.9525627,5.375058766,3.664191398,1.298607683,3.71681462,1.312867016,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,63.23397299
68.14019738,388.15,8,0.101967982,8,56.89019738,11.25,8,18.86363636,157.2870061,5.058072201,4.521457476,1.508834392,5.074212024,1.624171247,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,66.1821305
40.26077652,418.15,8,0,5,20.26077652,20,6,17.84090909,428.1759817,6.059534283,26.27321775,3.268550084,35.54350452,3.570757426,4.056615385,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.086031499
201.1131594,388.15,8,0.203935964,8,189.8631594,11.25,8,18.86363636,524.9236122,6.263252752,15.0897385,2.714014943,16.93448029,2.829351797,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,72.33515297
7.597883598,448.15,6,0,5,3.597883598,4,37.5,15.1,581.1980321,6.365091546,52.38064758,3.958537202,83.31229281,4.422596111,3.8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.254712175
85,393.15,5,0.1,3,55,30,3.166666667,16.93181818,213.4207114,5.363265389,7.170639593,1.969994855,8.318294731,2.118457274,1.595878788,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3.543624161
177.2891156,398.15,8,0.407871928,8,164.7891156,12.5,8,18.86363636,897.4719117,6.799581824,34.80800231,3.549847312,41.7042611,3.730603308,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,67.77591215
30.35011996,398.15,8,0.203935964,8,17.85011996,12.5,8,18.86363636,97.21504495,4.576925483,3.77043723,1.327190971,4.517446802,1.507946967,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,69.60706598
100,473.15,5,0,3,70,30,5.833333333,16.93181818,61583.93124,11.02815626,6049.314834,8.707700294,10839.55464,9.290957189,1.595878788,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.181208054
135,413.15,5,0.15,3,105,30,3.833333333,16.93181818,1581.018845,7.365824757,87.93730685,4.476624138,115.5347107,4.74957101,1.595878788,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.181208054
219.7359865,438.15,8,0,5,189.7359865,30,4.666666667,16.70454545,15559.29086,9.652413222,1279.867248,7.154511639,1933.491426,7.567082677,4.056615385,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.00944353
50,393.15,4,0,4,30,20,2,19.48,116.4112971,4.757129585,3.91125796,1.363859051,4.537251672,1.51232147,5.479512195,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.051334702
415.1260689,373.65,8,0.203935964,8,405.6885689,9.4375,8,18.86363636,419.6764673,6.039484099,7.120892118,1.963033015,7.223158688,1.977292349,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,82.61492195
10,433.15,9,0.152937938,0.84,6,4,67.5,16.59090909,350.5684849,5.859556079,27.18486007,3.302660203,39.98865509,3.688595791,4.451428571,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,29.27723993
51.09375,433.15,6,0,5,30,21.09375,6.4,14.72,1752.842424,7.468993992,135.9243003,4.912098116,199.9432755,5.298033704,4.451428571,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33.49184783
121.894318,408.15,8,0.305903946,8,108.144318,13.75,8,18.86363636,1160.200331,7.056347968,57.87116206,4.058219196,73.78745217,4.301188692,1.595878788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,60.35679229
120,443.15,4,0,10.35,60,60,2.416666667,19.96,6905.733407,8.840107274,597.1804559,6.392219339,925.9542035,6.830824777,3.71375,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.913827655
